"sum(2023)_Current Assets";"sum(2023)_Current Liabilities";"sum(2023)_End Cash Position";"sum(2023)_Net Income";"sum(2023)_Total Assets";"sum(2023)_Total Equity Gross Minority Interest";"sum(2023)_Total Liabilities Net Minority Interest";"sum(2023)_Total Revenue";"id";"cluster"
-0.32547122902645337;-0.3056696033298343;-0.10631198480496636;-0.0952538407599263;-0.09960905920187688;-0.14844394112015474;-0.08675403483597868;-0.2800660021685721;15;"cluster_0"
-0.32547122902645337;-0.3056696033298343;-0.0024005001220510297;-0.06820808896441329;-0.05230297984272983;-0.07383593962120856;-0.04642075987167162;-0.27792128036392927;16;"cluster_0"
-0.27471923789574326;-0.2193846236485166;-0.17117084639343716;-0.09620231388431578;-0.17183319814218642;-0.2423363514050477;-0.1525587677565409;-0.22655973447790415;17;"cluster_0"
-0.19822130627841658;-0.16637868545944934;-0.1718690251577616;-0.10444211071503234;-0.16159309135718963;-0.21615534955127558;-0.145946150645741;-0.17907019737939125;18;"cluster_0"
1.526223668330144;1.3331101785205748;0.2246557928712667;0.3737042130948228;0.021875538891068087;0.25831400066218496;-0.028608823106677842;1.654307583699426;19;"cluster_0"
-0.2358739902117662;-0.21675629511099906;-0.1679106695288925;-0.09893477702191421;-0.17250357665395696;-0.248396356443852;-0.15207396836158643;-0.22895916347862746;20;"cluster_0"
-0.30278692320705475;-0.17744010860957696;-0.1727667175332007;-0.07156290971171564;-0.1748703424328606;-0.26609705684616064;-0.15114242593024024;-0.27471410018231285;21;"cluster_0"
-0.3254681689882183;-0.30566510361064525;-0.17499424734121524;-0.099399208305394;-0.18444913359511667;-0.27940909584846924;-0.15968835290105812;-0.305922843994395;22;"cluster_0"
-0.32547122902645337;-0.3056696033298343;-0.1273370289845634;-0.07420128143693028;-0.14956033781920608;-0.2140980513847557;-0.13211421321117542;-0.2552833189838048;23;"cluster_0"
-0.26689647472908984;-0.27409941518350844;-0.1721542437922542;-0.09000469217115037;-0.17704723175648293;-0.25224073185364576;-0.15664927628264416;-0.2976225015599253;24;"cluster_0"
-0.32547122902645337;-0.3056696033298343;-0.08584653963932155;-0.12583687194848128;-0.15372681796254736;-0.157788985396848;-0.14894420711230896;-0.26768047505127157;25;"cluster_0"
-0.041754795880087694;-0.05423909487422865;-0.16589389140350413;-1.4413270181076474E-4;-0.1332978385411408;-0.11702637527319458;-0.1333304138162502;-0.03049652334103129;26;"cluster_0"
-0.325211238560832;-0.3055683846301222;-0.174919150331404;-0.09935448559484475;-0.18438748581737976;-0.2792324703627132;-0.1596525575257497;-0.30583078102339467;27;"cluster_0"
-0.2963770885290056;-0.2993522604416654;-0.16627729860414936;-0.08364474690159118;-0.181991957910076;-0.26828399520579704;-0.15912421308060812;-0.2908049823203986;28;"cluster_0"
1.444968648597882;1.9515140686649626;0.07416108703837074;0.47976561696142495;0.04909646449276994;0.3219635297805002;-0.00977507186796277;4.675107640671746;29;"cluster_0"
-0.3229968903848824;-0.30018792288749846;-0.17448277620478933;-0.10891936023107782;-0.18187078653878502;-0.2724126333081689;-0.15810875451443054;-0.2956814963428955;30;"cluster_0"
-0.32546561108578076;-0.30566270457042743;-0.17499392050522727;-0.09939694327978832;-0.18444533653097867;-0.2793936853954823;-0.159687105039919;-0.3059144708857248;31;"cluster_0"
1.7248191265901145;0.8157277316553079;0.3881198519119841;0.42429189821720037;0.10778029886424148;0.9139659861873547;-0.06520395721373347;1.6059032541587874;32;"cluster_0"
-0.32546359619058307;-0.3056674931448409;-0.17499375171097156;-0.09939761930531842;-0.18444776994218068;-0.2794074851284836;-0.1596870762341732;-0.3059225861010305;33;"cluster_0"
0.03279713396152543;-0.14354169263684466;-0.1681102280038474;-0.0815476395867411;-0.13864010444401192;-0.1861951897388262;-0.12505880425520746;-0.20872599639473313;34;"cluster_0"
0.8098932392615869;0.8107499650151083;-0.12800898061728158;0.08482835889436036;0.008733641586664145;0.23566262945038413;-0.03940718954336562;-0.08810672853135253;35;"cluster_0"
-0.32546156620515215;-0.3056536304065715;-0.1749937084675313;-0.09939491100299228;-0.1844440441587809;-0.27939991523538127;-0.15968425728917582;-0.3059138598549047;36;"cluster_0"
-0.3076724668458112;-0.24372951659897937;-0.1742970758118221;-0.105377364264951;-0.17700566433760068;-0.2744106542528416;-0.15191863849142717;-0.3011217928089874;37;"cluster_0"
-0.3254495141567369;-0.30562975301049783;-0.17499334127576466;-0.09939755250751557;-0.18444592521607575;-0.2794072509791013;-0.15968493852039714;-0.30591241701926775;38;"cluster_0"
-0.29830495743103486;-0.2855476839157459;-0.17488635868778615;-0.09766857482953681;-0.18136100710540984;-0.2751504460223471;-0.15692623568218694;-0.2973979626398932;39;"cluster_0"
-0.3097715788246774;-0.29648748538079955;-0.17085235362769483;-0.09274854964267086;-0.17655486263596748;-0.26264156368100855;-0.15386929252219114;-0.2975981876922508;40;"cluster_0"
-0.16464650424341576;-0.2204137157226224;-0.1480478492181119;-0.02362704576163487;-0.16657876433348803;-0.2083780988731483;-0.15349952490950727;-0.19193393953258386;41;"cluster_0"
-0.32239443928029854;-0.20814858064722938;-0.1749453422702651;-0.109173953212237;-0.18025410427279237;-0.28538530778153104;-0.15345269032144293;-0.302511151386174;42;"cluster_0"
-0.32547122902645337;-0.3056696033298343;0.005667072253630869;-0.08708434173334764;-0.0392199665899503;0.0405829775282219;-0.05506965062594124;-0.23260359532817163;43;"cluster_0"
-0.32547122902645337;-0.3056696033298343;-0.17415691682064338;-0.09581758582662073;-0.17774624452525462;-0.2651761517297931;-0.15474662823419097;-0.2947024194866463;44;"cluster_0"
-0.10197982305245228;-0.19723267089206836;-0.09729879653859416;-0.07539254394543739;-0.1661537563966227;-0.21079560320320442;-0.1524851490623591;-0.16764420089326976;45;"cluster_0"
16.656201470594805;16.041362220423665;2.340450475315388;5.658614359690976;2.854912343481454;9.309436365349585;1.419098831188355;14.43833956429431;46;"cluster_2"
-0.2753512069059359;-0.29647845566140896;-0.1508027301410673;-0.09931624617547082;-0.17906434658062756;-0.25240927803758373;-0.15900523133701097;-0.28357428493533515;47;"cluster_0"
-0.32547122902645337;-0.3056696033298343;-0.17405461917740184;-0.09810946190908752;-0.17789543835264865;-0.2646508715200504;-0.15503443346711115;-0.2861627211860386;48;"cluster_0"
-0.02859377697952408;0.17656954389275412;-0.10307665683155963;0.008198908636818759;-0.03280681638768444;0.15217908463497956;-0.07103044952212019;-0.12167093617889911;49;"cluster_0"
-0.32547122902645337;-0.3056696033298343;-0.17175439282044916;-0.08428949048041517;-0.17182798104105204;-0.25343008658626964;-0.15021005234964213;-0.2117403442741293;50;"cluster_0"
