"sum(2020)_Basic EPS";"sum(2021)_Basic EPS";"sum(2022)_Basic EPS";"sum(2022)_Net Income";"sum(2022)_Total Assets";"sum(2022)_Total Liabilities Net Minority Interest";"sum(2022)_Total Revenue";"sum(2023)_Basic EPS"
1.6141743978541336;1.8497382134477482;2.1073048281958755;6.839947152527398;2.8268876682807287;1.3017149456486445;14.334346162735812;2.589789670555603
-0.10296634146900674;-0.2519109610237924;-0.2569146627509539;-0.16091137087830698;-0.18270418897754376;-0.16169499480354654;-0.2860490526063254;-0.2310176715628605
-0.15689733152261154;-0.24617367538598375;-0.2889243481492494;-0.18190865681355908;-0.18070650142837444;-0.15649730964933448;-0.2953920101688541;-0.26368121416263407
-0.3359187328158961;-0.22411011277054876;-0.07428088955386128;0.10168284253822793;-0.02577580223892036;-0.06178344120250618;-0.09103007004481017;-0.12256661173262051
0.8190998664043543;0.6432030493914555;0.682080199408134;-0.14010594540536356;-0.17659331395866992;-0.15367737597895234;-0.20970931640263757;0.7271579024693408
9.076787412251138E-4;-0.08151959338207779;-0.16151389583557965;-0.13610812409820297;-0.13543599716226082;-0.12100211956343089;-0.024144230771321405;-0.13366816701704767
-1.257729873001665;-0.7441031988565676;-0.15880233157663312;-0.14438862830231106;-0.15769835530814566;-0.1274109127688949;0.07011278036364671;-0.13090121402822388
-0.10822349958161252;-0.2512588962660907;-0.2555393110638168;-0.15950505266414164;-0.18811071584287312;-0.16229629933103532;-0.30621376660885347;-0.2296142257662683
-0.1079147211525752;0.28039876929061225;0.6523191282733553;0.1598452054519966;-0.053337075724059754;-0.11519901987223179;0.593414201308311;1.0578425279629162
-0.03068490159782392;-0.14762590813998727;-0.18228050991629197;0.1777409369568824;-0.10972771779857798;-0.1519150489461415;0.015896875054102626;-0.14169907935046308
-0.10815580589895116;-0.2533032013554073;-0.2508632449535489;-0.14832680869162312;-0.06544014740592938;-0.04025241631903634;-0.271004715438376;-0.22484264233170495
-0.0723774519837111;-0.23465674881999188;-0.2517230092307759;-0.1532553549725892;-0.03796296786998858;-0.012701659866603498;-0.2827560203509038;-0.2257199688891369
0.02238333320484145;-0.04789691765645314;-0.44688950016129203;-0.1860228799946476;-0.18312966853353663;-0.1570616898058853;-0.2577745827078781;-0.4248730974261862
-0.01724076165056333;-0.05321242222537246;-0.07881118593771096;-0.10972775324112975;-0.15054892320729044;-0.13865281926004625;-0.2618279226624398;-0.049276100857921924
-0.09673163489892621;-0.29333823179909335;-0.32318264781106143;-0.22510386519985226;-0.15393123999430602;-0.14869550781727653;-0.30607336021374515;-0.2986393031433835
-0.11908808070638563;-0.26688726858709;-0.27480437328863766;-0.1619245925264899;-0.18747731939679177;-0.16236786783931323;-0.309185825417214;-0.24927281262327117
-0.7007888058355668;-0.42154313961612394;-0.5264507636616007;-0.18664581338578787;-0.1831826904061965;-0.1589339493317285;-0.2781015717165826;-0.5060595473177721
0.8407051525850547;0.8203865350220999;0.8341923407636702;9.692128523222598;9.403620219615881;9.279362755800873;4.040493816102595;1.1017088558345132
-0.101971335940298;-0.19811788182149756;-0.21594358815540848;-0.09571201050725983;-0.10778093390631575;-0.12229629917082815;-0.27238377551992965;-0.1621137934753216
-0.41823442809546985;-0.39700834408409086;-0.4986846366471285;-1.3770685935457467;0.4681272016272137;0.5177564649182695;-0.2430968786046064;-0.4777262456535129
-0.05729696222958211;-0.18179700894018297;-0.08132434305575895;-0.13987189431926508;-0.1546845438467579;-0.13380964571493467;-0.28311888320897244;-0.05184059387195373
0.2357571395254399;0.2889204512185623;0.17250452586708795;-0.03449836489417532;-0.06747110840975416;-0.05854227804714401;-0.2553569369311085;0.20717320054525917
0.27032559741456075;0.9785860757637467;2.9935233908759558;4.268292366615948;7.325070327572885;7.5187825036238225;2.668115098375192;1.6618481194256718
0.5468732605275275;0.7486694098858867;0.860646626216807;12.216046845656116;13.422957742282033;13.326096789295743;7.162811367281561;1.1118318545741124
-0.10994356555137387;-0.2553698146892957;-0.25704666302179374;-0.16102654908920377;-0.188465177577559;-0.1624246869035459;-0.30936593101003695;-0.2311523681840896
-0.04809874497523962;-0.16683729334471833;-0.18099086350045154;-0.14293109383999805;-0.1642899705404677;-0.16028136282826108;-0.302479652528562;-0.15354298787579423
0.4697375363151505;0.5841516241689749;0.6953073421347025;0.5755154511698789;2.7455485081739592;3.086048776591896;0.4788989494184725;0.6090562505073495
-0.09938780606621049;-0.7365922516850887;-0.5339902350157448;-0.3518842842704855;-0.04477890455187495;-0.02471401710127047;-0.22330005673605574;-0.5137530263598676
-0.10314337950502864;-0.24111129008225105;-0.24646521999696494;-0.12804057743728764;-0.011130829062011445;-0.006101344983955533;-0.17841424188054772;-0.22035477955714927
-0.31900404068617044;-0.4331866258147091;-0.2389588164996374;-0.14007483161459933;0.05680202348864101;0.09565636013900966;-0.27537952571581653;-0.21269504384418586
-0.07570466605553895;-0.25996867533865536;-0.2210691059619537;-0.15726205604782467;-0.18201564212178528;-0.15879595533795446;-0.30481150334852347;-0.19443990278377518
-0.07927878533783989;-0.2254480168332369;-0.2090709136000392;-0.14698608493263443;-0.17912707751098006;-0.15622549070946726;-0.2861835489200072;-0.1821966250865023
0.3355735616802763;0.4229471021348854;0.8602498119350099;0.6377368966872514;1.2541408029496746;1.1348546856483976;0.5563246416972709;0.9785794478318541
-0.10793104610681332;-0.24337248885125165;-0.2118762417669887;-0.13129506096669644;-0.18228951222736792;-0.16177977528022183;-0.2778824281724209;-0.1850592572850799
-0.9142058227285266;-0.6615845761014494;-0.4213153256376814;-0.18366798793288547;-0.18397834761737927;-0.15481549931706842;-0.30746573604396954;-0.398776522948435
-0.24121721524839454;-0.2769276661061599;-0.27229121617058966;-0.21890544907323098;-0.13576707490744203;-0.11423557852682638;-0.29605887009254883;-0.2294317350936566
-0.19793797264539673;-0.3741049528400387;-0.4323065753052505;-1.4921461339987918;-0.08576324218438706;-0.13138546648897326;0.4325432678892319;-0.3357569651885808
-0.16152086276528146;-0.28646182509485646;-0.24547318429247234;-0.15286338414138734;-0.14411782571571613;-0.1473154394198985;-0.2829906076547166;-0.21731787993526952
